ts,bus_voltage,shunt_voltage,load_voltage,current,power
230823183747,2.62,4.42,2.62,45.20,118.00
230823183747,2.62,4.69,2.62,47.20,124.00
230823183747,2.62,4.46,2.62,45.50,118.00
230823183747,2.62,3.96,2.62,40.80,108.00
230823183747,2.61,4.09,2.62,40.20,104.00
230823183747,2.61,4.32,2.62,44.40,114.00
230823183747,2.61,4.34,2.61,41.30,108.00
230823183748,2.62,4.27,2.62,44.70,118.00
230823183748,2.62,4.46,2.62,45.10,118.00
230823183748,2.61,4.04,2.62,42.40,112.00
230823183748,2.62,4.42,2.62,41.90,112.00
230823183748,2.61,4.51,2.62,43.40,114.00
230823183748,2.62,4.67,2.62,46.50,122.00
230823183748,2.61,4.38,2.62,44.60,118.00
230823183749,2.61,4.59,2.62,46.50,118.00
230823183749,2.62,4.05,2.62,42.90,112.00
230823183749,2.61,4.11,2.62,42.30,112.00
230823183749,2.62,4.55,2.62,45.80,122.00
230823183749,2.62,4.77,2.62,46.20,122.00
230823183749,2.62,4.37,2.62,45.60,118.00
230823183749,2.62,4.25,2.62,45.30,118.00
230823183750,2.61,4.36,2.62,43.80,114.00
230823183750,2.61,4.10,2.62,41.30,108.00
230823183750,2.62,4.12,2.62,42.30,112.00
230823183750,2.62,4.42,2.62,47.30,124.00
230823183750,2.61,4.48,2.62,45.40,118.00
230823183750,2.62,4.26,2.62,43.30,114.00
230823183750,2.62,4.40,2.62,43.00,112.00
230823183750,2.61,4.34,2.62,42.10,108.00
230823183751,2.62,4.37,2.62,42.10,118.00
230823183751,2.62,4.57,2.62,44.70,118.00
230823183751,2.62,4.21,2.62,43.80,114.00
230823183751,2.62,4.08,2.62,43.60,114.00
230823183751,2.62,4.38,2.62,43.70,114.00
230823183751,2.62,4.41,2.62,44.00,104.00
230823183751,2.62,4.56,2.62,41.60,108.00
230823183752,2.61,4.68,2.62,45.80,122.00
230823183752,2.62,4.10,2.62,43.50,114.00
230823183752,2.62,4.30,2.62,42.80,112.00
230823183752,2.62,4.58,2.62,44.40,114.00
230823183752,2.62,4.71,2.62,46.10,122.00
230823183752,2.62,4.37,2.62,44.40,114.00
230823183752,2.62,4.39,2.62,45.00,118.00
230823183753,2.62,4.43,2.62,44.20,114.00
230823183753,2.62,4.32,2.62,41.50,112.00
230823183753,2.62,4.41,2.62,41.00,108.00
230823183753,2.62,4.84,2.62,46.60,122.00
230823183753,2.62,4.61,2.62,45.30,118.00
230823183753,2.62,4.57,2.62,46.70,122.00
230823183753,2.62,4.46,2.62,44.40,118.00
230823183753,2.61,4.20,2.62,43.20,112.00
230823183754,2.62,4.28,2.62,40.70,104.00
230823183754,2.61,4.57,2.62,47.60,118.00
230823183754,2.62,4.31,2.62,42.40,112.00
230823183754,2.62,4.65,2.62,46.50,122.00
230823183754,2.62,4.56,2.62,47.70,124.00
230823183754,2.61,4.20,2.62,43.40,114.00
230823183754,2.62,4.13,2.62,41.90,108.00
230823183755,2.62,4.31,2.62,44.20,114.00
230823183755,2.62,4.27,2.62,41.00,108.00
230823183755,2.61,4.23,2.62,41.40,108.00
230823183755,2.62,4.52,2.62,45.20,122.00
230823183755,2.62,4.66,2.62,46.10,122.00
230823183755,2.62,4.06,2.62,41.90,108.00
230823183755,2.62,4.28,2.62,43.30,114.00
230823183756,2.62,4.37,2.62,44.80,118.00
230823183756,2.62,4.24,2.62,40.40,104.00
230823183756,2.62,4.09,2.62,42.70,108.00
230823183756,2.62,4.39,2.62,43.90,114.00
230823183756,2.61,4.44,2.62,45.40,118.00
230823183756,2.62,4.27,2.62,45.10,118.00
230823183756,2.62,4.48,2.62,47.00,124.00
230823183756,2.61,4.05,2.62,41.60,112.00
230823183757,2.62,3.97,2.62,41.20,108.00
230823183757,2.62,4.51,2.62,43.20,112.00
230823183757,2.61,4.49,2.62,45.80,122.00
230823183757,2.61,4.48,2.62,42.00,108.00
230823183757,2.61,4.47,2.62,46.60,122.00
230823183757,2.62,4.02,2.62,42.10,112.00
230823183757,2.61,4.13,2.62,42.10,112.00
230823183758,2.62,4.26,2.62,40.00,104.00
230823183758,2.62,4.62,2.62,46.00,122.00
230823183758,2.62,4.51,2.62,42.60,112.00
230823183758,2.62,4.64,2.62,47.70,124.00
230823183758,2.62,4.52,2.62,44.80,118.00
230823183758,2.62,4.59,2.62,42.50,112.00
230823183758,2.62,4.57,2.62,44.20,114.00
230823183759,2.62,4.39,2.62,46.40,122.00
230823183759,2.62,4.46,2.62,45.80,122.00
230823183759,2.61,4.17,2.62,42.40,112.00
230823183759,2.62,4.52,2.62,45.30,122.00
230823183759,2.62,4.10,2.62,40.90,108.00
230823183759,2.62,4.19,2.62,40.90,108.00
230823183759,2.62,4.50,2.62,43.50,114.00
230823183759,2.62,4.39,2.62,41.80,118.00
230823183800,2.62,4.37,2.62,43.50,118.00
230823183800,2.62,4.53,2.62,44.60,118.00
230823183800,2.61,4.06,2.62,40.60,104.00
230823183800,2.62,4.59,2.62,43.20,112.00
230823183800,2.62,4.59,2.62,45.80,122.00
230823183800,2.61,4.66,2.62,46.60,122.00
230823183800,2.62,4.23,2.62,43.00,114.00
230823183801,2.61,4.14,2.62,41.90,108.00
230823183801,2.61,4.24,2.62,42.90,112.00
230823183801,2.62,4.57,2.62,42.80,104.00
230823183801,2.61,4.56,2.62,46.40,122.00
230823183801,2.62,4.70,2.62,48.10,124.00
230823183801,2.62,4.37,2.62,42.50,112.00
230823183801,2.61,3.99,2.62,41.10,108.00
230823183802,2.62,4.68,2.62,44.80,118.00
230823183802,2.62,4.43,2.62,43.60,114.00
230823183802,2.62,4.49,2.62,47.20,124.00
230823183802,2.62,4.49,2.62,46.00,122.00
230823183802,2.61,4.31,2.62,44.00,114.00
230823183802,2.61,3.97,2.62,40.50,104.00
230823183802,2.61,4.54,2.62,44.80,118.00
230823183802,2.62,4.39,2.62,42.90,112.00
230823183803,2.61,4.30,2.62,44.30,114.00
230823183803,2.62,4.38,2.62,44.20,114.00
230823183803,2.62,3.98,2.62,39.70,104.00
230823183803,2.61,4.23,2.62,42.40,112.00
230823183803,2.62,4.57,2.62,44.70,118.00
230823183803,2.61,4.29,2.62,43.50,118.00
230823183803,2.61,4.20,2.62,42.70,112.00
230823183804,2.62,4.36,2.62,44.00,114.00
230823183804,2.61,4.24,2.62,39.80,104.00
230823183804,2.62,4.42,2.62,40.60,108.00
230823183804,2.62,4.69,2.62,45.30,118.00
230823183804,2.61,4.47,2.62,46.40,122.00
230823183804,2.62,4.32,2.62,44.30,114.00
230823183804,2.62,4.24,2.62,43.70,114.00
230823183805,2.62,4.31,2.62,44.10,118.00
230823183805,2.62,4.00,2.62,41.30,108.00
230823183805,2.62,4.04,2.62,39.50,104.00
230823183805,2.62,4.43,2.62,46.30,118.00
230823183805,2.62,4.74,2.62,46.70,122.00
230823183805,2.62,4.49,2.62,44.60,122.00
230823183805,2.62,4.63,2.62,46.60,122.00
230823183805,2.62,4.18,2.62,42.40,114.00
230823183806,2.62,4.02,2.62,39.90,108.00
230823183806,2.62,4.57,2.62,45.00,118.00
230823183806,2.61,4.03,2.62,41.40,118.00
230823183806,2.62,4.76,2.62,47.30,122.00
230823183806,2.62,4.77,2.62,46.90,122.00
230823183806,2.62,4.68,2.62,46.10,122.00
230823183806,2.62,4.22,2.62,43.40,114.00
230823183807,2.62,4.11,2.62,46.30,112.00
230823183807,2.62,4.67,2.62,46.20,122.00
230823183807,2.61,4.44,2.62,46.30,122.00
230823183807,2.61,4.63,2.62,48.50,124.00
230823183807,2.61,4.59,2.62,48.50,128.00
230823183807,2.61,3.96,2.62,39.90,104.00
230823183807,2.61,3.94,2.62,40.20,104.00
230823183808,2.62,4.55,2.62,45.20,118.00
230823183808,2.62,4.42,2.62,41.80,108.00
230823183808,2.61,4.59,2.62,44.20,114.00
230823183808,2.62,4.52,2.62,45.70,118.00
230823183808,2.62,4.33,2.62,45.30,118.00
230823183808,2.62,4.00,2.62,39.90,104.00
230823183808,2.62,4.57,2.62,44.90,118.00
230823183808,2.62,4.24,2.62,46.30,114.00
230823183809,2.62,4.63,2.62,46.50,122.00
230823183809,2.62,4.48,2.62,45.10,118.00
230823183809,2.62,4.33,2.62,45.10,118.00
230823183809,2.62,4.48,2.62,44.90,118.00
230823183809,2.62,4.20,2.62,42.50,112.00
230823183809,2.61,4.33,2.62,42.80,112.00
230823183809,2.62,4.38,2.62,43.50,114.00
230823183810,2.61,4.38,2.62,45.00,118.00
230823183810,2.62,4.70,2.62,46.40,122.00
230823183810,2.62,4.14,2.62,42.30,112.00
230823183810,2.61,4.52,2.62,44.10,114.00
230823183810,2.62,4.58,2.62,43.70,114.00
230823183810,2.62,4.77,2.62,45.60,118.00
230823183810,2.62,4.59,2.62,47.60,124.00
230823183811,2.62,4.40,2.62,45.00,122.00
230823183811,2.62,4.49,2.62,45.00,118.00
230823183811,2.62,4.05,2.62,41.50,108.00
230823183811,2.62,4.55,2.62,45.30,118.00
230823183811,2.61,4.49,2.62,42.60,112.00
230823183811,2.62,4.50,2.62,43.90,114.00
230823183811,2.62,4.50,2.62,44.20,122.00
230823183811,2.62,4.40,2.62,45.10,118.00
230823183812,2.62,4.09,2.62,41.40,108.00
230823183812,2.62,4.40,2.62,45.10,118.00
230823183812,2.62,4.25,2.62,43.50,114.00
230823183812,2.61,4.63,2.62,44.00,114.00
230823183812,2.62,4.06,2.62,41.70,108.00
230823183812,2.62,4.42,2.62,45.60,114.00
230823183812,2.62,4.06,2.62,40.50,114.00
230823183813,2.62,4.50,2.62,46.00,122.00
230823183813,2.62,4.49,2.62,45.00,118.00
230823183813,2.62,4.10,2.62,42.00,112.00
230823183813,2.61,4.35,2.62,43.60,114.00
230823183813,2.62,4.34,2.62,44.30,114.00
230823183813,2.62,4.46,2.62,45.10,118.00
230823183813,2.62,4.42,2.62,45.20,112.00
230823183814,2.62,4.41,2.62,44.80,118.00
230823183814,2.62,4.00,2.62,41.30,108.00
230823183814,2.62,4.13,2.63,44.00,102.00
230823183814,2.62,4.59,2.62,44.50,118.00
230823183814,2.62,4.60,2.62,45.00,118.00
230823183814,2.62,4.54,2.62,44.20,114.00
230823183814,2.62,4.70,2.62,44.30,114.00
230823183814,2.62,4.18,2.62,44.20,114.00
230823183815,2.61,4.14,2.62,42.20,112.00
230823183815,2.62,4.49,2.62,43.60,104.00
230823183815,2.62,4.82,2.62,45.70,118.00
230823183815,2.62,4.36,2.62,44.30,114.00
230823183815,2.62,4.51,2.62,45.30,118.00
230823183815,2.62,4.39,2.62,44.30,114.00
230823183815,2.62,4.27,2.62,41.30,108.00
230823183816,2.62,4.02,2.62,41.90,108.00
230823183816,2.61,4.56,2.62,43.40,114.00
230823183816,2.62,4.15,2.62,44.40,114.00
230823183816,2.62,4.85,2.62,48.40,122.00
230823183816,2.62,4.43,2.62,44.90,118.00
230823183816,2.62,4.33,2.62,42.10,112.00
230823183816,2.61,4.33,2.62,43.30,104.00
230823183817,2.62,4.69,2.62,47.40,124.00
230823183817,2.62,4.49,2.62,46.10,122.00
230823183817,2.62,4.36,2.62,44.80,118.00
230823183817,2.62,4.43,2.62,44.80,118.00
230823183817,2.62,4.28,2.62,44.80,118.00
230823183817,2.62,4.09,2.62,40.20,104.00
230823183817,2.62,4.35,2.62,43.80,114.00
230823183817,2.62,4.40,2.62,44.30,114.00
230823183818,2.61,4.36,2.62,43.40,114.00
230823183818,2.61,4.18,2.62,42.00,112.00
230823183818,2.61,4.27,2.62,44.00,114.00
230823183818,2.62,4.43,2.62,40.50,104.00
230823183818,2.62,4.36,2.62,44.00,108.00
230823183818,2.62,4.68,2.63,47.60,122.00
230823183818,2.62,4.25,2.62,44.90,118.00
230823183819,2.62,4.19,2.62,43.60,114.00
230823183819,2.62,4.31,2.62,43.80,114.00
230823183819,2.61,4.40,2.62,43.30,114.00
230823183819,2.61,4.71,2.62,46.80,122.00
230823183819,2.62,4.58,2.62,47.50,124.00
230823183819,2.62,4.25,2.62,42.80,114.00
230823183819,2.62,4.10,2.62,40.30,112.00
230823183820,2.61,4.33,2.62,44.70,118.00
230823183820,2.62,4.50,2.62,43.60,112.00
230823183820,2.62,4.32,2.62,44.40,114.00
230823183820,2.62,4.47,2.62,45.60,118.00
230823183820,2.62,3.96,2.62,40.80,108.00
230823183820,2.62,4.09,2.62,42.00,112.00
230823183820,2.62,4.66,2.62,44.70,114.00
230823183820,2.62,4.41,2.62,42.70,112.00
230823183821,2.61,4.38,2.62,43.50,114.00
230823183821,2.62,4.47,2.62,45.10,118.00
230823183821,2.62,4.11,2.62,46.70,122.00
230823183821,2.62,4.27,2.62,43.00,112.00
230823183821,2.61,4.15,2.62,40.20,104.00
230823183821,2.62,4.44,2.62,45.90,122.00
230823183821,2.62,4.50,2.62,45.20,118.00
230823183822,2.62,4.33,2.62,42.80,112.00
230823183822,2.62,4.35,2.62,44.30,114.00
230823183822,2.62,4.09,2.62,39.50,104.00
230823183822,2.62,4.37,2.62,45.50,118.00
230823183822,2.62,4.37,2.62,44.70,118.00
230823183822,2.62,4.42,2.62,45.50,118.00
230823183822,2.62,4.32,2.62,46.60,122.00
230823183823,2.62,4.56,2.62,45.50,122.00
230823183823,2.62,4.24,2.62,44.70,114.00
230823183823,2.62,4.00,2.62,41.50,108.00
230823183823,2.62,4.40,2.62,47.00,124.00
230823183823,2.61,4.61,2.62,43.00,112.00
230823183823,2.62,4.46,2.62,44.70,118.00
230823183823,2.62,4.61,2.62,45.60,118.00
230823183823,2.62,4.35,2.62,45.40,118.00
230823183824,2.62,4.09,2.62,42.10,112.00
230823183824,2.62,3.95,2.62,43.50,114.00
230823183824,2.62,4.44,2.62,44.20,112.00
230823183824,2.62,4.56,2.62,43.00,114.00
230823183824,2.62,4.49,2.62,44.40,124.00
230823183824,2.62,4.44,2.62,45.10,118.00
230823183824,2.62,4.23,2.62,42.50,112.00
230823183825,2.62,3.99,2.62,40.00,108.00
230823183825,2.61,4.38,2.62,43.40,118.00
230823183825,2.62,4.49,2.62,43.20,112.00
230823183825,2.62,4.69,2.62,47.20,124.00
230823183825,2.62,4.53,2.62,46.60,122.00
230823183825,2.62,4.04,2.62,42.70,112.00
230823183825,2.62,4.02,2.62,40.50,108.00
230823183826,2.62,4.37,2.62,45.10,118.00
230823183826,2.62,4.04,2.62,39.70,104.00
230823183826,2.62,4.40,2.62,41.70,108.00
230823183826,2.62,4.63,2.62,45.40,122.00
230823183826,2.62,4.60,2.62,45.60,124.00
230823183826,2.62,4.27,2.62,43.60,114.00
230823183826,2.62,4.57,2.62,46.10,112.00
230823183827,2.62,4.50,2.62,43.30,114.00
230823183827,2.62,4.48,2.62,43.40,108.00
230823183827,2.62,4.48,2.62,42.50,112.00
230823183827,2.62,4.77,2.62,46.70,122.00
230823183827,2.62,4.39,2.62,44.40,114.00
230823183827,2.62,4.28,2.62,44.00,114.00
230823183827,2.62,4.65,2.62,44.70,114.00
230823183827,2.61,4.60,2.62,45.10,114.00
230823183828,2.62,4.37,2.62,44.70,118.00
230823183828,2.62,4.58,2.62,46.30,118.00
230823183828,2.61,4.06,2.62,42.40,112.00
230823183828,2.61,4.31,2.62,39.80,104.00
230823183828,2.62,4.50,2.62,43.00,112.00
230823183828,2.62,4.22,2.62,40.60,104.00
230823183828,2.62,4.51,2.62,42.60,112.00
230823183829,2.62,4.47,2.62,44.30,118.00
230823183829,2.62,4.61,2.62,46.70,122.00
230823183829,2.62,4.50,2.62,45.30,118.00
230823183829,2.62,4.63,2.62,47.30,124.00
230823183829,2.61,4.64,2.62,45.90,122.00
230823183829,2.62,4.51,2.62,43.80,114.00
230823183829,2.62,4.31,2.62,44.20,118.00
230823183830,2.62,4.35,2.62,44.10,118.00
230823183830,2.62,4.05,2.62,40.60,104.00
230823183830,2.62,4.32,2.62,39.60,108.00
230823183830,2.62,4.63,2.62,44.10,114.00
230823183830,2.61,4.54,2.62,46.50,122.00
230823183830,2.62,4.44,2.62,44.20,114.00
230823183830,2.62,4.36,2.62,43.60,114.00
230823183830,2.62,4.39,2.62,42.20,104.00
230823183831,2.62,4.51,2.62,44.30,114.00
230823183831,2.62,4.74,2.62,45.40,118.00
230823183831,2.61,4.20,2.62,42.70,114.00
230823183831,2.62,4.42,2.62,44.00,114.00
230823183831,2.61,4.14,2.62,39.60,104.00
230823183831,2.61,4.70,2.62,43.50,114.00
230823183831,2.62,4.49,2.62,43.90,114.00
230823183832,2.62,4.11,2.62,43.10,118.00
230823183832,2.62,4.25,2.62,43.80,114.00
230823183832,2.62,4.16,2.62,41.40,108.00
230823183832,2.62,4.38,2.62,45.20,114.00
230823183832,2.62,4.58,2.62,47.00,124.00
230823183832,2.62,4.46,2.62,45.00,118.00
230823183832,2.62,4.55,2.62,45.50,118.00
230823183833,2.62,4.40,2.62,44.60,118.00
230823183833,2.62,4.07,2.62,42.30,112.00
230823183833,2.61,4.35,2.62,40.00,104.00
230823183833,2.61,4.66,2.62,46.60,122.00
230823183833,2.62,4.47,2.62,43.90,114.00
230823183833,2.62,4.20,2.62,43.10,112.00
230823183833,2.61,4.53,2.62,45.40,118.00
230823183833,2.62,4.20,2.62,39.80,104.00
230823183834,2.62,4.41,2.62,44.60,118.00
230823183834,2.61,4.46,2.62,45.80,122.00
230823183834,2.62,4.22,2.62,44.30,118.00
230823183834,2.62,4.42,2.62,44.40,114.00
230823183834,2.62,4.53,2.62,46.40,122.00
230823183834,2.62,4.17,2.62,40.10,104.00
230823183834,2.62,4.56,2.62,41.90,108.00
230823183835,2.62,4.29,2.62,43.10,112.00
230823183835,2.61,4.71,2.62,46.50,118.00
230823183835,2.62,4.20,2.62,44.20,114.00
230823183835,2.61,4.59,2.62,46.30,122.00
230823183835,2.62,4.54,2.62,45.30,118.00
230823183835,2.61,4.38,2.62,45.20,114.00
230823183835,2.62,4.64,2.62,44.50,114.00
230823183836,2.62,4.83,2.62,48.90,128.00
230823183836,2.62,4.43,2.62,46.20,122.00
230823183836,2.62,4.32,2.62,44.60,118.00
230823183836,2.61,4.39,2.62,44.10,114.00
230823183836,2.62,4.38,2.62,43.30,114.00
230823183836,2.61,4.69,2.62,43.10,112.00
230823183836,2.62,4.67,2.62,47.90,124.00
230823183836,2.62,4.49,2.62,45.00,118.00
230823183837,2.62,3.98,2.62,41.80,108.00
230823183837,2.62,4.35,2.62,43.60,114.00
230823183837,2.62,4.26,2.62,40.70,102.00
230823183837,2.62,4.71,2.62,44.20,114.00
230823183837,2.62,4.86,2.62,48.10,124.00
230823183837,2.62,4.41,2.62,44.70,118.00
230823183837,2.61,4.24,2.62,43.20,112.00
230823183838,2.62,4.64,2.62,43.10,112.00
230823183838,2.62,4.51,2.62,48.50,128.00
230823183838,2.62,4.42,2.62,43.80,114.00
230823183838,2.62,4.47,2.62,45.20,118.00
230823183838,2.62,4.33,2.62,43.70,114.00
230823183838,2.62,3.95,2.62,39.80,112.00
230823183838,2.62,4.36,2.62,44.90,118.00
230823183839,2.62,4.55,2.62,45.10,118.00
230823183839,2.62,4.28,2.62,45.70,118.00
230823183839,2.62,4.10,2.62,42.80,112.00
230823183839,2.62,4.41,2.62,43.90,114.00
230823183839,2.62,3.96,2.62,44.00,114.00
230823183839,2.62,4.17,2.62,41.90,108.00
230823183839,2.61,4.60,2.62,45.00,118.00
230823183839,2.62,4.50,2.62,43.00,112.00
230823183840,2.61,4.27,2.62,43.70,114.00
230823183840,2.61,4.57,2.62,44.60,118.00
230823183840,2.62,3.94,2.62,42.30,112.00
230823183840,2.62,4.04,2.62,43.30,112.00
230823183840,2.62,4.55,2.62,43.40,114.00
230823183840,2.62,4.56,2.62,43.40,112.00
230823183840,2.62,4.28,2.62,44.10,114.00
230823183841,2.62,4.16,2.62,42.80,112.00
230823183841,2.61,4.41,2.62,44.00,118.00
230823183841,2.62,3.98,2.62,39.80,112.00
230823183841,2.61,4.55,2.62,43.60,114.00
230823183841,2.62,4.82,2.62,48.00,124.00
230823183841,2.62,4.39,2.62,44.10,114.00
230823183841,2.62,4.23,2.62,44.00,114.00
230823183842,2.61,4.36,2.62,44.90,118.00
230823183842,2.61,4.17,2.62,39.40,102.00
230823183842,2.61,3.99,2.62,40.80,108.00
230823183842,2.61,4.79,2.62,44.30,114.00
230823183842,2.62,4.56,2.62,46.10,122.00
230823183842,2.62,4.37,2.62,42.20,112.00
230823183842,2.62,4.50,2.62,44.70,118.00
230823183842,2.62,4.03,2.63,41.10,112.00
230823183843,2.62,3.95,2.62,41.60,104.00
230823183843,2.62,4.46,2.62,45.00,118.00
230823183843,2.62,4.17,2.62,45.60,108.00
230823183843,2.61,4.59,2.62,47.90,114.00
230823183843,2.62,4.47,2.62,44.90,114.00
230823183843,2.61,4.63,2.62,44.30,114.00
230823183843,2.62,4.02,2.62,42.10,112.00
230823183844,2.62,4.03,2.62,39.90,104.00
230823183844,2.61,4.42,2.61,43.40,114.00
230823183844,2.62,4.27,2.62,43.80,114.00
230823183844,2.62,4.59,2.62,45.30,118.00
230823183844,2.62,4.65,2.62,47.40,124.00
230823183844,2.62,4.17,2.62,42.60,114.00
230823183844,2.62,4.16,2.62,42.60,112.00
230823183845,2.62,4.40,2.62,43.70,114.00
230823183845,2.62,4.22,2.62,44.90,118.00
230823183845,2.62,4.53,2.62,43.30,114.00
230823183845,2.61,4.72,2.62,47.70,124.00
230823183845,2.62,4.26,2.62,43.60,114.00
230823183845,2.61,4.36,2.62,42.20,112.00
230823183845,2.62,4.37,2.62,43.70,114.00
230823183845,2.61,4.73,2.62,42.20,112.00
230823183846,2.62,4.37,2.62,39.50,104.00
230823183846,2.62,4.11,2.62,40.00,104.00
230823183846,2.62,4.46,2.62,44.20,114.00
230823183846,2.61,4.77,2.62,46.20,122.00
230823183846,2.62,4.43,2.62,42.60,112.00
230823183846,2.61,4.38,2.62,43.90,114.00
230823183846,2.62,4.05,2.62,39.40,102.00
230823183847,2.62,4.05,2.62,43.20,112.00
230823183847,2.61,4.54,2.62,46.70,122.00
230823183847,2.62,4.47,2.62,44.70,118.00
230823183847,2.62,4.43,2.62,46.20,122.00
230823183847,2.62,4.46,2.62,43.30,114.00
230823183847,2.62,4.46,2.62,42.50,112.00
230823183847,2.62,4.35,2.62,46.30,112.00
230823183848,2.62,4.53,2.62,46.50,122.00
230823183848,2.62,3.97,2.62,42.70,112.00
230823183848,2.62,4.24,2.62,42.30,112.00
230823183848,2.62,4.42,2.62,44.40,114.00
230823183848,2.62,4.35,2.62,46.40,122.00
230823183848,2.62,4.34,2.62,44.90,118.00
230823183848,2.62,4.43,2.62,44.70,118.00
230823183848,2.62,4.08,2.62,42.20,104.00
230823183849,2.62,4.41,2.62,39.50,104.00
230823183849,2.62,4.60,2.62,45.10,118.00
230823183849,2.61,4.58,2.62,45.50,118.00
230823183849,2.62,4.40,2.62,45.20,118.00
230823183849,2.62,4.19,2.62,44.00,112.00
230823183849,2.62,4.34,2.62,44.20,118.00
230823183849,2.62,4.00,2.62,40.50,104.00
230823183850,2.62,4.44,2.62,40.70,104.00
230823183850,2.62,4.59,2.62,45.50,122.00
230823183850,2.62,4.35,2.62,43.30,114.00
230823183850,2.62,4.48,2.62,44.80,118.00
230823183850,2.62,4.30,2.62,43.70,114.00
230823183850,2.62,4.18,2.62,43.20,104.00
230823183850,2.62,4.49,2.62,43.70,114.00
230823183851,2.62,4.50,2.62,45.50,118.00
230823183851,2.62,4.41,2.62,44.80,118.00
230823183851,2.62,4.15,2.62,43.40,114.00
230823183851,2.62,4.42,2.62,44.20,114.00
230823183851,2.62,4.31,2.62,44.90,118.00
230823183851,2.62,4.70,2.62,44.20,114.00
230823183851,2.62,4.76,2.62,46.10,118.00
230823183851,2.62,4.23,2.62,43.60,112.00
230823183852,2.62,4.31,2.62,41.70,108.00
230823183852,2.62,4.36,2.62,44.40,114.00
230823183852,2.62,4.36,2.62,44.10,112.00
230823183852,2.62,4.35,2.62,44.80,112.00
230823183852,2.61,4.38,2.62,45.00,118.00
230823183852,2.62,4.59,2.62,45.00,118.00
230823183852,2.62,4.31,2.62,44.20,114.00
230823183853,2.62,4.08,2.62,42.10,112.00
230823183853,2.61,4.56,2.62,43.80,114.00
230823183853,2.62,4.28,2.62,41.50,108.00
230823183853,2.61,4.76,2.62,44.80,118.00
230823183853,2.62,4.73,2.62,46.90,122.00
230823183853,2.62,4.33,2.63,43.20,114.00
230823183853,2.62,4.05,2.62,41.00,108.00
230823183854,2.62,4.55,2.62,43.20,112.00
230823183854,2.62,4.34,2.62,40.50,104.00
230823183854,2.62,4.59,2.62,42.90,112.00
230823183854,2.62,4.68,2.62,46.10,122.00
230823183854,2.62,4.50,2.62,44.60,118.00
230823183854,2.62,4.10,2.62,41.70,112.00
230823183854,2.62,4.53,2.62,45.40,118.00
230823183854,2.62,4.10,2.62,45.30,118.00
230823183855,2.62,4.69,2.62,45.60,118.00
230823183855,2.62,4.53,2.62,46.00,118.00
230823183855,2.62,4.28,2.62,44.90,118.00
230823183855,2.62,3.99,2.62,39.90,104.00
230823183855,2.62,4.13,2.62,42.10,118.00
230823183855,2.62,4.56,2.62,44.90,118.00
230823183855,2.61,4.54,2.62,45.40,118.00
230823183856,2.62,4.20,2.62,43.10,118.00
230823183856,2.62,4.64,2.62,47.20,124.00
230823183856,2.62,4.23,2.62,43.10,112.00
230823183856,2.62,4.53,2.62,45.40,118.00
230823183856,2.62,4.38,2.62,43.50,114.00
230823183856,2.62,4.52,2.62,41.80,114.00
230823183856,2.62,4.57,2.62,43.60,114.00
230823183857,2.62,4.41,2.62,44.30,118.00
230823183857,2.61,4.10,2.62,41.60,114.00
230823183857,2.62,4.21,2.62,43.50,114.00
230823183857,2.61,4.68,2.62,46.70,122.00
230823183857,2.61,4.55,2.62,45.10,118.00
230823183857,2.62,4.17,2.62,43.70,114.00
230823183857,2.62,4.40,2.62,44.60,118.00
230823183857,2.62,4.25,2.62,42.00,112.00
230823183858,2.62,4.24,2.62,41.10,104.00
230823183858,2.62,4.79,2.62,47.40,124.00
230823183858,2.61,4.43,2.62,45.00,118.00
230823183858,2.62,4.25,2.62,45.20,118.00
230823183858,2.62,4.02,2.62,43.40,114.00
230823183858,2.62,4.48,2.62,45.10,118.00
230823183858,2.62,3.97,2.62,40.40,104.00
230823183859,2.61,4.38,2.62,46.90,122.00
230823183859,2.62,4.56,2.62,45.60,122.00
230823183859,2.62,4.31,2.62,45.60,118.00
230823183859,2.62,4.48,2.62,45.60,118.00
230823183859,2.61,4.43,2.62,45.30,118.00
230823183859,2.62,4.00,2.62,41.60,108.00
230823183859,2.62,4.42,2.62,42.70,112.00
230823183900,2.62,4.50,2.62,45.90,122.00
230823183900,2.62,4.15,2.62,42.20,112.00
230823183900,2.61,4.00,2.62,39.90,104.00
230823183900,2.62,4.38,2.62,45.40,118.00
230823183900,2.62,4.40,2.62,41.80,108.00
230823183900,2.62,4.49,2.62,44.90,118.00
230823183900,2.62,4.46,2.62,45.00,118.00
230823183900,2.62,3.99,2.62,40.50,104.00
230823183901,2.62,4.05,2.62,41.50,108.00
230823183901,2.62,4.54,2.62,43.30,114.00
230823183901,2.61,4.35,2.62,42.40,112.00
230823183901,2.62,4.46,2.62,44.90,114.00
230823183901,2.62,4.39,2.62,44.20,118.00
230823183901,2.61,4.76,2.62,46.20,114.00
230823183901,2.61,4.30,2.62,40.50,104.00
230823183902,2.62,4.65,2.62,45.30,118.00
230823183902,2.62,4.40,2.62,46.10,118.00
230823183902,2.62,4.33,2.62,44.10,114.00
230823183902,2.62,4.46,2.62,44.10,114.00
230823183902,2.62,4.65,2.62,47.80,122.00
230823183902,2.62,4.39,2.62,42.90,112.00
230823183902,2.62,4.05,2.62,39.70,104.00
230823183903,2.62,4.37,2.62,44.50,112.00
230823183903,2.61,4.24,2.62,41.70,114.00
